TID	familyID	evidence	value	rank	description	note
1186	Cluster_842	DNA_abundance	832.9701292156861	0.6883298392732355	ranking based on single evidence	
1187	Cluster_842	DNA_prevalence	0.7941176470588235	0.6834381551362684	ranking based on single evidence	
1188	Cluster_842	priority_score	0.6858752754042021	0.6858752754042021	meta ranking based on multiple evidences	
1189	Cluster_366	DNA_abundance	685.7010216666666	0.5611460517120894	ranking based on single evidence	
1190	Cluster_366	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
1191	Cluster_366	priority_score	0.6830035053010419	0.6830035053010419	meta ranking based on multiple evidences	
1192	Cluster_235	DNA_abundance	652.5125345686273	0.5234102026554857	ranking based on single evidence	
1193	Cluster_235	DNA_prevalence	0.9313725490196079	0.9790356394129979	ranking based on single evidence	
1194	Cluster_235	priority_score	0.6821373896933353	0.6821373896933353	meta ranking based on multiple evidences	
1195	Cluster_309	DNA_abundance	665.1909666078428	0.5394828791055206	ranking based on single evidence	
1196	Cluster_309	DNA_prevalence	0.8921568627450981	0.9273235499650594	ranking based on single evidence	
1197	Cluster_309	priority_score	0.6821284236045984	0.6821284236045984	meta ranking based on multiple evidences	
1198	Cluster_135	DNA_abundance	862.7984005882353	0.7113906359189378	ranking based on single evidence	
1199	Cluster_135	DNA_prevalence	0.7843137254901961	0.6547868623340322	ranking based on single evidence	
1200	Cluster_135	priority_score	0.6819161389831659	0.6819161389831659	meta ranking based on multiple evidences	
1201	Cluster_970	DNA_abundance	816.623754019608	0.6785464709993012	ranking based on single evidence	
1202	Cluster_970	DNA_prevalence	0.7941176470588235	0.6834381551362684	ranking based on single evidence	
1203	Cluster_970	priority_score	0.6809835286170515	0.6809835286170515	meta ranking based on multiple evidences	
1204	Cluster_1046	DNA_abundance	949.837186372549	0.7526205450733753	ranking based on single evidence	
1205	Cluster_1046	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1206	Cluster_1046	priority_score	0.6802310880663178	0.6802310880663178	meta ranking based on multiple evidences	
1207	Cluster_1072	DNA_abundance	1148.5321714411762	0.8518518518518519	ranking based on single evidence	
1208	Cluster_1072	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1209	Cluster_1072	priority_score	0.6798857028090451	0.6798857028090451	meta ranking based on multiple evidences	
1210	Cluster_1115	DNA_abundance	1145.6408664117644	0.8504542278127184	ranking based on single evidence	
1211	Cluster_1115	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1212	Cluster_1115	priority_score	0.6794401158789988	0.6794401158789988	meta ranking based on multiple evidences	
1213	Cluster_635	DNA_abundance	936.6734362745099	0.7477288609364081	ranking based on single evidence	
1214	Cluster_635	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1215	Cluster_635	priority_score	0.6782259739647911	0.6782259739647911	meta ranking based on multiple evidences	
1216	Cluster_81	DNA_abundance	775.2242915686276	0.6457023060796646	ranking based on single evidence	
1217	Cluster_81	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
1218	Cluster_81	priority_score	0.6782196884002232	0.6782196884002232	meta ranking based on multiple evidences	
1219	Cluster_708	DNA_abundance	775.0997505882353	0.6450034940600978	ranking based on single evidence	
1220	Cluster_708	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
1221	Cluster_708	priority_score	0.67783400609709	0.67783400609709	meta ranking based on multiple evidences	
1222	Cluster_1214	DNA_abundance	1252.108524352941	0.9112508735150244	ranking based on single evidence	
1223	Cluster_1214	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
1224	Cluster_1214	priority_score	0.6763516249527961	0.6763516249527961	meta ranking based on multiple evidences	
1225	Cluster_898	DNA_abundance	772.8200368627449	0.6415094339622641	ranking based on single evidence	
1226	Cluster_898	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
1227	Cluster_898	priority_score	0.6758996304220969	0.6758996304220969	meta ranking based on multiple evidences	
1228	Cluster_997	DNA_abundance	801.5906592156864	0.6680642907058001	ranking based on single evidence	
1229	Cluster_997	DNA_prevalence	0.7941176470588235	0.6834381551362684	ranking based on single evidence	
1230	Cluster_997	priority_score	0.6756637810861142	0.6756637810861142	meta ranking based on multiple evidences	
1231	Cluster_267	DNA_abundance	674.7476085686274	0.5499650593990216	ranking based on single evidence	
1232	Cluster_267	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
1233	Cluster_267	priority_score	0.6746562286019931	0.6746562286019931	meta ranking based on multiple evidences	
1234	Cluster_704	DNA_abundance	693.4444170588234	0.5709294199860238	ranking based on single evidence	
1235	Cluster_704	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
1236	Cluster_704	priority_score	0.6745917864998898	0.6745917864998898	meta ranking based on multiple evidences	
1237	Cluster_111	DNA_abundance	769.7033989215686	0.6387141858839972	ranking based on single evidence	
1238	Cluster_111	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
1239	Cluster_111	priority_score	0.6743449359229805	0.6743449359229805	meta ranking based on multiple evidences	
1240	Cluster_1086	DNA_abundance	1239.101380588235	0.89937106918239	ranking based on single evidence	
1241	Cluster_1086	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
1242	Cluster_1086	priority_score	0.6730523099789438	0.6730523099789438	meta ranking based on multiple evidences	
1243	Cluster_1482	DNA_abundance	1536.8722818627455	0.9811320754716981	ranking based on single evidence	
1244	Cluster_1482	DNA_prevalence	0.7352941176470589	0.5111809923130678	ranking based on single evidence	
1245	Cluster_1482	priority_score	0.6721593193233877	0.6721593193233877	meta ranking based on multiple evidences	
1246	Cluster_1058	DNA_abundance	904.0674500980391	0.7323549965059399	ranking based on single evidence	
1247	Cluster_1058	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1248	Cluster_1058	priority_score	0.6718297901831349	0.6718297901831349	meta ranking based on multiple evidences	
1249	Cluster_144	DNA_abundance	1222.0557600980394	0.8923829489867225	ranking based on single evidence	
1250	Cluster_144	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
1251	Cluster_144	priority_score	0.671085931341591	0.671085931341591	meta ranking based on multiple evidences	
1252	Cluster_1000	DNA_abundance	1105.688552921568	0.8232005590496156	ranking based on single evidence	
1253	Cluster_1000	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1254	Cluster_1000	priority_score	0.6705719270950077	0.6705719270950077	meta ranking based on multiple evidences	
1255	Cluster_1015	DNA_abundance	827.1978054901961	0.6862334032145353	ranking based on single evidence	
1256	Cluster_1015	DNA_prevalence	0.7843137254901961	0.6547868623340322	ranking based on single evidence	
1257	Cluster_1015	priority_score	0.6701414265888689	0.6701414265888689	meta ranking based on multiple evidences	
1258	Cluster_495	DNA_abundance	696.1554527450982	0.5751222921034241	ranking based on single evidence	
1259	Cluster_495	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
1260	Cluster_495	priority_score	0.668733245039892	0.668733245039892	meta ranking based on multiple evidences	
1261	Cluster_381	DNA_abundance	659.171147647059	0.5345911949685535	ranking based on single evidence	
1262	Cluster_381	DNA_prevalence	0.8725490196078431	0.8913347309573725	ranking based on single evidence	
1263	Cluster_381	priority_score	0.6683372400709531	0.6683372400709531	meta ranking based on multiple evidences	
1264	Cluster_889	DNA_abundance	1200.0881174509807	0.8825995807127882	ranking based on single evidence	
1265	Cluster_889	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
1266	Cluster_889	priority_score	0.6683004943256979	0.6683004943256979	meta ranking based on multiple evidences	
1267	Cluster_1093	DNA_abundance	883.3271980392155	0.7239692522711391	ranking based on single evidence	
1268	Cluster_1093	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1269	Cluster_1093	priority_score	0.6682793097887438	0.6682793097887438	meta ranking based on multiple evidences	
1270	Cluster_146	DNA_abundance	883.0697818627453	0.7232704402515723	ranking based on single evidence	
1271	Cluster_146	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1272	Cluster_146	priority_score	0.6679814362385816	0.6679814362385816	meta ranking based on multiple evidences	
1273	Cluster_694	DNA_abundance	980.9706773823525	0.7672955974842768	ranking based on single evidence	
1274	Cluster_694	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
1275	Cluster_694	priority_score	0.6678313533659446	0.6678313533659446	meta ranking based on multiple evidences	
1276	Cluster_1285	DNA_abundance	1086.0431888039213	0.8127183787561146	ranking based on single evidence	
1277	Cluster_1285	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1278	Cluster_1285	priority_score	0.6670677085962735	0.6670677085962735	meta ranking based on multiple evidences	
1279	Cluster_15	DNA_abundance	722.1764478431372	0.6016771488469602	ranking based on single evidence	
1280	Cluster_15	DNA_prevalence	0.8137254901960784	0.746680642907058	ranking based on single evidence	
1281	Cluster_15	priority_score	0.6663819990080093	0.6663819990080093	meta ranking based on multiple evidences	
1282	Cluster_1094	DNA_abundance	1076.422244392157	0.8078266946191475	ranking based on single evidence	
1283	Cluster_1094	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1284	Cluster_1094	priority_score	0.6654141025634188	0.6654141025634188	meta ranking based on multiple evidences	
1285	Cluster_770	DNA_abundance	718.2871777450979	0.59958071278826	ranking based on single evidence	
1286	Cluster_770	DNA_prevalence	0.8137254901960784	0.746680642907058	ranking based on single evidence	
1287	Cluster_770	priority_score	0.6650942035964243	0.6650942035964243	meta ranking based on multiple evidences	
1288	Cluster_587	DNA_abundance	805.4849890196078	0.6722571628232006	ranking based on single evidence	
1289	Cluster_587	DNA_prevalence	0.7843137254901961	0.6547868623340322	ranking based on single evidence	
1290	Cluster_587	priority_score	0.6634070158666024	0.6634070158666024	meta ranking based on multiple evidences	
1291	Cluster_1266	DNA_abundance	951.5518316960782	0.7540181691125087	ranking based on single evidence	
1292	Cluster_1266	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
1293	Cluster_1266	priority_score	0.662752593318631	0.662752593318631	meta ranking based on multiple evidences	
1294	Cluster_471	DNA_abundance	861.3261594019613	0.710691823899371	ranking based on single evidence	
1295	Cluster_471	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
1296	Cluster_471	priority_score	0.6625662358242955	0.6625662358242955	meta ranking based on multiple evidences	
1297	Cluster_63	DNA_abundance	687.1348222549019	0.5653389238294899	ranking based on single evidence	
1298	Cluster_63	DNA_prevalence	0.8333333333333334	0.7987421383647799	ranking based on single evidence	
1299	Cluster_63	priority_score	0.6620721208371998	0.6620721208371998	meta ranking based on multiple evidences	
1300	Cluster_95	DNA_abundance	676.1283066666666	0.5527603074772887	ranking based on single evidence	
1301	Cluster_95	DNA_prevalence	0.8431372549019608	0.8242487770789657	ranking based on single evidence	
1302	Cluster_95	priority_score	0.6617414693422602	0.6617414693422602	meta ranking based on multiple evidences	
1303	Cluster_68	DNA_abundance	645.7209321568627	0.5143256464011181	ranking based on single evidence	
1304	Cluster_68	DNA_prevalence	0.8921568627450981	0.9273235499650594	ranking based on single evidence	
1305	Cluster_68	priority_score	0.6616676032712397	0.6616676032712397	meta ranking based on multiple evidences	
1306	Cluster_1163	DNA_abundance	1153.7905550490202	0.8539482879105521	ranking based on single evidence	
1307	Cluster_1163	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
1308	Cluster_1163	priority_score	0.6599178584455634	0.6599178584455634	meta ranking based on multiple evidences	
1309	Cluster_151	DNA_abundance	1050.2159243725487	0.790356394129979	ranking based on single evidence	
1310	Cluster_151	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
1311	Cluster_151	priority_score	0.6594109776327937	0.6594109776327937	meta ranking based on multiple evidences	
1312	Cluster_855	DNA_abundance	729.2070370588235	0.6121593291404612	ranking based on single evidence	
1313	Cluster_855	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
1314	Cluster_855	priority_score	0.6592485083051121	0.6592485083051121	meta ranking based on multiple evidences	
1315	Cluster_1017	DNA_abundance	1279.8792495098037	0.9266247379454927	ranking based on single evidence	
